"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Dengue","Travel-associated cases","Reported cases","N","2017-02","PL","Poland",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-02","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-02","RO","Romania",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-02","SE","Sweden",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-02","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-02","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","AT","Austria",14.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","DE","Germany",64.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","EE","Estonia",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","ES","Spain",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","EU_EEA31","EU/EEA",171.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","EU28","EU",169.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","FR","France",14.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","HU","Hungary",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","IT","Italy",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","LT","Lithuania",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","NO","Norway",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","PL","Poland",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","SE","Sweden",14.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-03","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","AT","Austria",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","DE","Germany",64.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","EE","Estonia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","ES","Spain",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","EU_EEA31","EU/EEA",144.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","EU28","EU",142.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","FR","France",23.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","HU","Hungary",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","IT","Italy",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","LT","Lithuania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","NO","Norway",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","PL","Poland",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","SE","Sweden",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","SI","Slovenia",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-04","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","AT","Austria",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","DE","Germany",66.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","EE","Estonia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","ES","Spain",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","EU_EEA31","EU/EEA",172.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","EU28","EU",169.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","FR","France",36.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","IT","Italy",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","LV","Latvia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","NO","Norway",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","PL","Poland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","PT","Portugal",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","RO","Romania",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","SE","Sweden",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-05","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","AT","Austria",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","DE","Germany",53.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","EL","Greece",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","ES","Spain",8.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","EU_EEA31","EU/EEA",164.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","EU28","EU",159.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","FI","Finland",-,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","FR","France",29.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","HU","Hungary",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","IE","Ireland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","IT","Italy",11.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","LV","Latvia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","MT","Malta",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","NO","Norway",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","PT","Portugal",3.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","SE","Sweden",10.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","SI","Slovenia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-06","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","AT","Austria",5.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","BE","Belgium",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","CZ","Czechia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","DE","Germany",62.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","EE","Estonia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","EL","Greece",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","ES","Spain",19.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","EU_EEA31","EU/EEA",196.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","EU28","EU",189.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","FI","Finland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","FR","France",36.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","HR","Croatia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","HU","Hungary",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","IE","Ireland",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","IS","Iceland",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","IT","Italy",12.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","LT","Lithuania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","LU","Luxembourg",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","LV","Latvia",4.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","MT","Malta",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","NL","Netherlands",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","NO","Norway",7.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","PL","Poland",2.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","PT","Portugal",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","RO","Romania",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","SE","Sweden",6.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","SI","Slovenia",1.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-07","SK","Slovakia",0.000000000,""
"Dengue","Travel-associated cases","Reported cases","N","2017-08","AT","Austria",13.000000000,""
